1032	1306.0
1033	2245.5161761868644
1034	487.62868789556364
1035	2661.7305246480614
1036	2754.1112512455265
1037	2328.011460469745
1038	1872.9167075063365
1039	2142.791664331135
1040	384.9041760398343
1041	2559.006012792332
1042	2651.386739389797
1043	2225.2869486140157
1044	1770.1921956506071
1045	2040.0671524754057
1046	282.1796641841049
1047	2456.2815009366027
1048	2548.662227534068
1049	2122.5624367582864
1050	1667.4676837948778
1051	1937.3426406196763
1052	179.45515232837556
1053	2838.783907989528
1054	2412.6841172137465
1055	1957.589364250338
1056	2227.4643210751365
1057	469.5768327838357
1058	2643.6786695363335
1059	2736.0593961337986
1060	2309.959605358017
1061	1854.8648523946085
1062	2124.739809219407
1063	366.85232092810634
1064	2540.954157680604
1065	2633.3348842780692
1066	2207.235093502288
1067	1752.1403405388792
1068	2022.0152973636777
1069	264.127809072377
1070	2438.2296458248748
1071	2530.61037242234
1072	2104.5105816465584
1073	1649.4158286831498
1074	1919.2907855079484
1075	161.40329721664762
1076	2335.5051339691454
1077	2427.8858605666105
1078	2282.233022879368
1079	1827.1382699159594
1080	2097.013226740758
1081	339.12573844945723
1082	2513.227575201955
1083	2605.60830179942
1084	2179.5085110236387
1085	-595.4844797940959
1086	236.40122659372787
1087	2266.3747919448556
1088	2410.5030633462256
1089	2502.8837899436908
1090	2076.7839991679093
1091	1621.6892462045007
1092	1891.5642030292993
1093	133.6767147379985
1094	70.83761905496544
1095	2307.7785514904963
1096	2400.1592780879614
1097	1974.05948731218
1098	1518.9647343487713
1099	1788.83969117357
1100	30.952202882269148
1101	2205.054039634767
1102	2297.434766232232
1103	1871.3349754564506
1104	1416.240222493042
1105	2158.453054465599
1106	400.5655661742985
1107	2574.667402926796
1108	2667.0481295242616
1109	2240.9483387484797
1110	1785.8535857850713
1111	2055.7285426098697
1112	297.84105431856915
1113	2471.9428910710667
1114	2564.3236176685323
1115	2138.2238268927504
1116	1683.129073929342
1117	1953.0040307541406
1118	195.1165424628398
1119	2369.2183792153373
1120	2461.599105812803
1121	2035.4993150370212
1122	1580.4045620736126
1123	1850.2795188984112
1124	92.39203060711043
1125	2266.493867359608
1126	2358.8745939570736
1127	1932.7748031812919
1128	1477.6800502178833
1129	1747.5550070426818
1130	-10.332481248618933
1131	2649.8499820759234
1132	2742.230708673388
1133	2316.130917897607
1134	1861.0361649341983
1135	2130.911121758997
1136	373.0236334676961
1137	2547.125470220194
1138	2639.5061968176587
1139	2213.4064060418777
1140	1758.311653078469
1141	2028.1866099032675
1142	270.2991216119667
1143	2444.4009583644647
1144	2536.7816849619294
1145	2110.6818941861484
1146	1655.5871412227395
1147	1925.4620980475381
1148	167.57460975623735
1149	104.73551407320429
1150	2341.6764465087354
1151	2434.0571731062
1152	2007.9573823304188
1153	1552.8626293670102
1154	1822.7375861918088
1155	64.85009790050799
1156	2238.951934653006
1157	2331.3326612504707
1158	1905.2328704746894
1159	2208.7480386653806
1160	2478.622995490179
1161	720.7355071988784
1162	657.8964115158453
1163	2894.837343951376
1164	2987.2180705488413
1165	2561.11827977306
1166	2106.0235268096512
1167	2375.89848363445
1168	618.010995343149
1169	2792.112832095647
1170	2884.493558693112
1171	2458.3937679173305
1172	-316.59922290040413
1173	515.2864834874197
1174	2545.2600488385474
1175	2689.3883202399174
1176	2781.7690468373826
1177	2355.669256061601
1178	1900.5745030981925
1179	2170.449459922991
1180	412.5619716316903
1181	2586.663808384188
1182	2679.044534981653
1183	2252.9447442058718
1184	1797.8499912424631
1185	2067.7249480672617
1186	620.3176834438699
1187	165.2229304804614
1188	435.09788730525986
1189	2862.8357210822805
1190	2799.9966253992475
1191	2944.1248968006175
1192	3036.5056233980827
1193	2610.405832622301
1194	2155.3110796588926
1195	2425.186036483691
1196	667.2985481923905
1197	604.4594525093574
1198	2841.400384944888
1199	2933.7811115423533
1200	2507.681320766572
1201	2052.5865678031632
1202	2322.461524627962
1203	564.5740363366612
1204	501.7349406536281
1205	2738.675873089159
1206	2831.056599686624
1207	2404.9568089108425
1208	1949.8620559474339
1209	2219.7370127722324
1210	461.8495244809318
1211	2635.9513612334295
1212	2890.1351577390246
1213	2464.035366963243
1214	2008.9406139998346
1215	2278.815570824633
1216	520.9280825333325
1217	458.0889868502994
1218	2695.02991928583
1219	2787.4106458832953
1220	2361.310855107514
1221	1906.2161021441052
1222	2176.091058968904
