1107	7	288.8989272299375
1107	8	266.4807444317173
1107	9	581.6362152053747
1107	10	380.1364906433558
1108	1	275.5459871470655
1108	2	240.11133698751127
1108	3	298.541124189485
1108	4	398.206197826796
1108	5	270.7299359190193
1108	6	277.8370775023163
1108	7	321.0597254119837
1108	8	287.76898250933107
1108	9	698.3425268975697
1108	10	447.9179513332819
1109	1	56.10422013119708
1109	2	81.54567588346252
1109	3	119.55444849308091
1109	4	78.54366086063922
1109	5	88.45061889152521
1109	6	97.92059006689587
1109	7	127.91172331909256
1109	8	96.37491422624069
1109	9	267.0443624765518
1109	10	77.09757428472341
1110	9	22.733196347934268
1111	1	350.052390605843
1111	2	275.9536208079514
1111	3	346.9936518790771
1111	4	509.64322093104926
1111	5	382.9938204233019
1111	6	284.6446368992631
1111	7	323.1735123275828
1111	8	342.0295920319634
1111	9	763.8758073168186
1111	10	532.9783184896849
1112	1	346.56383761913526
1112	2	306.8028298667995
1112	3	357.547658445868
1112	4	584.9605669328196
1112	5	355.0570485649425
1112	6	320.91606732726717
1112	7	383.2079352681677
1112	8	375.20417681828576
1112	9	828.4656705332352
1112	10	517.8155927897969
1113	1	301.9158094836114
1113	2	272.3570786788429
1113	3	317.37414291656705
1113	4	455.3354564523809
1113	5	299.7363899273163
1113	6	291.38349056469366
1113	7	338.9081902600236
1113	8	320.6012990393509
1113	9	736.1390910306158
1113	10	460.53332679551676
1114	1	241.27037504049665
1114	2	201.96907320126434
1114	3	254.54027956475954
1114	4	336.40179983916727
1114	5	231.8084973410525
1114	6	240.7796630720596
1114	7	288.8989272299375
1114	8	266.4807444317173
1114	9	581.6362152053747
1114	10	380.1364906433558
1115	1	275.5459871470655
1115	2	240.11133698751127
1115	3	298.541124189485
1115	4	398.206197826796
1115	5	270.7299359190193
1115	6	277.8370775023163
1115	7	321.0597254119837
1115	8	287.76898250933107
1115	9	698.3425268975697
1115	10	447.9179513332819
1116	1	56.10422013119708
1116	2	81.54567588346252
1116	3	119.55444849308091
1116	4	78.54366086063922
1116	5	88.45061889152521
1116	6	97.92059006689587
1116	7	127.91172331909256
1116	8	96.37491422624069
1116	9	267.0443624765518
1116	10	77.09757428472341
1117	1	350.052390605843
1117	2	275.9536208079514
1117	3	346.9936518790771
1117	4	509.64322093104926
1117	5	382.9938204233019
1117	6	284.6446368992631
1117	7	323.1735123275828
1117	8	342.0295920319634
1117	9	763.8758073168186
1117	10	532.9783184896849
1118	1	346.56383761913526
1118	2	306.8028298667995
1118	3	357.547658445868
1118	4	584.9605669328196
1118	5	355.0570485649425
1118	6	320.91606732726717
1118	7	383.2079352681677
1118	8	375.20417681828576
1118	9	828.4656705332352
1118	10	517.8155927897969
1119	1	301.9158094836114
1119	2	272.3570786788429
1119	3	317.37414291656705
1119	4	455.3354564523809
1119	5	299.7363899273163
1119	6	291.38349056469366
1119	7	338.9081902600236
1119	8	320.6012990393509
1119	9	736.1390910306158
1119	10	460.53332679551676
1120	1	241.27037504049665
1120	2	201.96907320126434
1120	3	254.54027956475954
1120	4	336.40179983916727
1120	5	231.8084973410525
1120	6	240.7796630720596
1120	7	288.8989272299375
1120	8	266.4807444317173
1120	9	581.6362152053747
1120	10	380.1364906433558
1121	1	275.5459871470655
1121	2	240.11133698751127
1121	3	298.541124189485
1121	4	398.206197826796
1121	5	270.7299359190193
1121	6	277.8370775023163
1121	7	321.0597254119837
1121	8	287.76898250933107
1121	9	698.3425268975697
1121	10	447.9179513332819
1122	1	56.10422013119708
1122	2	81.54567588346252
1122	3	119.55444849308091
1122	4	78.54366086063922
1122	5	88.45061889152521
1122	6	97.92059006689587
1122	7	127.91172331909256
1122	8	96.37491422624069
1122	9	267.0443624765518
1122	10	77.09757428472341
1123	1	350.052390605843
1123	2	275.9536208079514
1123	3	346.9936518790771
1123	4	509.64322093104926
1123	5	382.9938204233019
1123	6	284.6446368992631
1123	7	323.1735123275828
1123	8	342.0295920319634
1123	9	763.8758073168186
1123	10	532.9783184896849
1124	1	346.56383761913526
1124	2	306.8028298667995
1124	3	357.547658445868
1124	4	584.9605669328196
1124	5	355.0570485649425
1124	6	320.91606732726717
1124	7	383.2079352681677
1124	8	375.20417681828576
1124	9	828.4656705332352
1124	10	517.8155927897969
1125	1	301.9158094836114
1125	2	272.3570786788429
1125	3	317.37414291656705
1125	4	455.3354564523809
1125	5	299.7363899273163
1125	6	291.38349056469366
1125	7	338.9081902600236
1125	8	320.6012990393509
1125	9	736.1390910306158
1125	10	460.53332679551676
1126	1	241.27037504049665
1126	2	201.96907320126434
1126	3	254.54027956475954
1126	4	336.40179983916727
1126	5	231.8084973410525
1126	6	240.7796630720596
1126	7	288.8989272299375
1126	8	266.4807444317173
1126	9	581.6362152053747
1126	10	380.1364906433558
1127	1	275.5459871470655
1127	2	240.11133698751127
1127	3	298.541124189485
1127	4	398.206197826796
1127	5	270.7299359190193
1127	6	277.8370775023163
1127	7	321.0597254119837
1127	8	287.76898250933107
1127	9	698.3425268975697
1127	10	447.9179513332819
1128	1	56.10422013119708
1128	2	81.54567588346252
1128	3	119.55444849308091
1128	4	78.54366086063922
1128	5	88.45061889152521
1128	6	97.92059006689587
1128	7	127.91172331909256
1128	8	96.37491422624069
1128	9	267.0443624765518
1129	1	350.052390605843
1129	2	275.9536208079514
1129	3	346.9936518790771
1129	4	509.64322093104926
1129	5	382.9938204233019
1129	6	284.6446368992631
1129	7	323.1735123275828
1129	8	342.0295920319634
1129	9	763.8758073168186
1129	10	532.9783184896849
1130	1	346.56383761913526
1130	2	306.8028298667995
1130	3	357.547658445868
1130	4	584.9605669328196
1130	5	355.0570485649425
1130	6	320.91606732726717
1130	7	383.2079352681677
1130	8	375.20417681828576
1130	9	828.4656705332352
1130	10	517.8155927897969
1131	1	289.81468464792897
1131	2	207.47663832534118
1131	3	324.36945291133725
1131	4	435.1628341424123
1131	5	294.23608942491376
1131	6	281.89642857256814
1131	7	348.68194008172577
1131	8	354.470443389818
1131	9	741.9061049670132
1131	10	379.67188978931813
1132	1	229.16925020481426
1132	2	137.08863284776263
1132	3	261.53558955952974
1132	4	316.22917752919864
1132	5	226.30819683864996
1132	6	231.29260107993403
1132	7	298.6726770516396
1132	8	300.3498887821843
1132	9	587.4032291417722
1132	10	299.27505363715716
1133	1	263.4448623113831
1133	2	175.23089663400953
1133	3	305.5364341842552
1133	4	378.03357551682734
1133	5	265.22963541661676
1133	6	268.3500155101907
1133	7	330.8334752336859
1133	8	321.63812685979815
1133	9	704.1095408339671
1133	10	367.0565143270833
1134	1	44.00309529551468
1134	2	16.665235529960796
1134	3	126.54975848785111
1134	4	58.371038550670605
1134	5	82.95031838912269
1134	6	88.4335280747703
1134	7	137.68547314079467
1134	8	130.24405857670766
1134	9	272.8113764129493
1134	10	0.0
1135	1	337.9512657701606
1135	2	211.07318045444964
1135	3	353.9889618738473
1135	4	489.4705986210807
1135	5	377.49351992089936
1135	6	275.15757490713753
1135	7	332.9472621492849
1135	8	375.89873638243034
1135	9	769.6428212532161
1135	10	452.1168814834863
1136	1	334.46271278345284
1136	2	241.9223895132978
1136	3	364.5429684406382
1136	4	564.787944622851
1136	5	349.55674806253995
1136	6	311.42900533514165
1136	7	392.98168508986987
1136	8	409.0733211687527
1136	9	834.2326844696328
1136	10	436.95415578359837
1137	1	289.81468464792897
1137	2	207.47663832534118
1137	3	324.36945291133725
1137	4	435.1628341424123
1137	5	294.23608942491376
1137	6	281.89642857256814
1137	7	348.68194008172577
1137	8	354.470443389818
1137	9	741.9061049670132
1137	10	379.67188978931813
1138	3	69.1958304360918
1138	4	0.0
1138	9	28.103573184935442
1139	9	144.8098848771304
1140	1	258.17583477675703
1140	2	180.66542257017142
1140	3	325.4980414111284
1140	4	330.59215483666617
1140	5	263.07947792403576
1140	6	258.3016609069938
1140	7	317.2120014953533
1140	8	321.56017576992235
1140	9	662.3262662406188
1140	10	459.67374232034297
1141	1	337.9512657701606
1141	2	211.07318045444964
1141	3	353.9889618738473
1141	4	489.4705986210807
1141	5	377.49351992089936
1141	6	275.15757490713753
1141	7	332.9472621492849
1141	8	375.89873638243034
1141	9	769.6428212532161
1141	10	452.1168814834863
1142	1	334.46271278345284
1142	2	241.9223895132978
1142	3	364.5429684406382
1142	4	564.787944622851
1142	5	349.55674806253995
1142	6	311.42900533514165
1142	7	392.98168508986987
1142	8	409.0733211687527
1142	9	834.2326844696328
1142	10	436.95415578359837
1143	1	289.81468464792897
1143	2	207.47663832534118
1143	3	324.36945291133725
1143	4	435.1628341424123
1143	5	294.23608942491376
1143	6	281.89642857256814
1143	7	348.68194008172577
1143	8	354.470443389818
1143	9	741.9061049670132
1143	10	379.67188978931813
1144	1	229.16925020481426
1144	2	137.08863284776263
1144	3	261.53558955952974
1144	4	316.22917752919864
1144	5	226.30819683864996
1144	6	231.29260107993403
1144	7	298.6726770516396
1144	8	300.3498887821843
1144	9	587.4032291417722
1144	10	299.27505363715716
1145	1	263.4448623113831
1145	2	175.23089663400953
1145	3	305.5364341842552
1145	4	378.03357551682734
1145	5	265.22963541661676
1145	6	268.3500155101907
1145	7	330.8334752336859
1145	8	321.63812685979815
1145	9	704.1095408339671
1145	10	367.0565143270833
1146	1	44.00309529551468
1146	2	16.665235529960796
1146	3	126.54975848785111
1146	4	58.371038550670605
1146	5	82.95031838912269
1146	6	88.4335280747703
1146	7	137.68547314079467
1146	8	130.24405857670766
1146	9	272.8113764129493
1147	9	28.500210284331786
1148	1	337.9512657701606
1148	2	211.07318045444964
1148	3	353.9889618738473
1148	4	489.4705986210807
1148	5	377.49351992089936
1148	6	275.15757490713753
1148	7	332.9472621492849
1148	8	375.89873638243034
1148	9	769.6428212532161
1148	10	452.1168814834863
1149	1	334.46271278345284
1149	2	241.9223895132978
1149	3	364.5429684406382
1149	4	564.787944622851
1149	5	349.55674806253995
1149	6	311.42900533514165
1149	7	392.98168508986987
1149	8	409.0733211687527
1149	9	834.2326844696328
1149	10	436.95415578359837
1150	1	289.81468464792897
1150	2	207.47663832534118
1150	3	324.36945291133725
1150	4	435.1628341424123
1150	5	294.23608942491376
1150	6	281.89642857256814
1150	7	348.68194008172577
1150	8	354.470443389818
1150	9	741.9061049670132
1150	10	379.67188978931813
1151	1	229.16925020481426
1151	2	137.08863284776263
1151	3	261.53558955952974
1151	4	316.22917752919864
1151	5	226.30819683864996
1151	6	231.29260107993403
1151	7	298.6726770516396
1151	8	300.3498887821843
1151	9	587.4032291417722
1151	10	299.27505363715716
1152	1	263.4448623113831
1152	2	175.23089663400953
1152	3	305.5364341842552
1152	4	378.03357551682734
1152	5	265.22963541661676
1152	6	268.3500155101907
1152	7	330.8334752336859
1152	8	321.63812685979815
1152	9	704.1095408339671
1152	10	367.0565143270833
1153	1	44.00309529551468
1153	2	16.665235529960796
1153	3	126.54975848785111
1153	4	58.371038550670605
1153	5	82.95031838912269
1153	6	88.4335280747703
1153	7	137.68547314079467
1153	8	130.24405857670766
1153	9	272.8113764129493
1153	10	0.0
1154	3	2.605350248095178
1154	7	66.844590589196
1154	9	28.500210284331786
1155	1	337.9512657701606
1155	2	211.07318045444964
1155	3	353.9889618738473
1155	4	489.4705986210807
1155	5	377.49351992089936
1155	6	275.15757490713753
1155	7	332.9472621492849
1155	8	375.89873638243034
1155	9	769.6428212532161
1155	10	452.1168814834863
1156	1	334.46271278345284
1156	2	241.9223895132978
1156	3	364.5429684406382
1156	4	564.787944622851
1156	5	349.55674806253995
1156	6	311.42900533514165
1156	7	392.98168508986987
1156	8	409.0733211687527
1156	9	834.2326844696328
1156	10	436.95415578359837
1157	1	289.81468464792897
1157	2	207.47663832534118
1157	3	324.36945291133725
1157	4	435.1628341424123
