1107	7	232.5379638671875
1107	8	439.0819091796875
1107	9	509.6380920410156
1107	10	393.17559814453125
1108	1	314.4324951171875
1108	2	238.75308227539062
1108	3	299.6513671875
1108	4	375.2843017578125
1108	5	286.4884033203125
1108	6	308.1312561035156
1108	7	335.8343505859375
1108	8	394.9263000488281
1108	9	508.7615661621094
1108	10	432.266357421875
1109	1	72.35260772705078
1109	2	72.29821014404297
1109	3	75.8412857055664
1109	4	95.05982208251953
1109	5	85.18515014648438
1109	6	60.95146560668945
1109	7	128.54006958007812
1109	8	139.27932739257812
1109	9	120.08548736572266
1109	10	50.01716613769531
1110	9	39.86221694946289
1111	1	373.3717346191406
1111	2	256.4209899902344
1111	3	322.8970031738281
1111	4	498.08447265625
1111	5	365.61004638671875
1111	6	320.2539978027344
1111	7	355.1463928222656
1111	8	462.8855895996094
1111	9	587.31396484375
1111	10	562.2051391601562
1112	1	371.22845458984375
1112	2	301.6637268066406
1112	3	366.35955810546875
1112	4	538.4366455078125
1112	5	348.7474670410156
1112	6	337.7391357421875
1112	7	363.721923828125
1112	8	504.9130554199219
1112	9	608.534423828125
1112	10	454.85089111328125
1113	1	313.773681640625
1113	2	273.49298095703125
1113	3	313.00250244140625
1113	4	446.8429260253906
1113	5	326.97979736328125
1113	6	303.6798400878906
1113	7	365.2475280761719
1113	8	420.6368713378906
1113	9	590.8642578125
1113	10	432.05462646484375
1114	1	231.46897888183594
1114	2	174.76156616210938
1114	3	211.51907348632812
1114	4	281.33984375
1114	5	208.6358184814453
1114	6	203.46621704101562
1114	7	268.0646057128906
1114	8	324.00384521484375
1114	9	403.4808654785156
1114	10	394.54937744140625
1115	1	314.4324951171875
1115	2	238.75308227539062
1115	3	299.6513671875
1115	4	375.2843017578125
1115	5	286.4884033203125
1115	6	308.1312561035156
1115	7	335.8343505859375
1115	8	394.9263000488281
1115	9	508.7615661621094
1115	10	432.266357421875
1116	1	72.35260772705078
1116	2	72.29821014404297
1116	3	75.8412857055664
1116	4	95.05982208251953
1116	5	85.18515014648438
1116	6	60.95146560668945
1116	7	128.54006958007812
1116	8	139.27932739257812
1116	9	120.08548736572266
1116	10	50.01716613769531
1117	1	373.3717346191406
1117	2	256.4209899902344
1117	3	322.8970031738281
1117	4	498.08447265625
1117	5	365.61004638671875
1117	6	320.2539978027344
1117	7	355.1463928222656
1117	8	462.8855895996094
1117	9	587.31396484375
1117	10	562.2051391601562
1118	1	371.22845458984375
1118	2	301.6637268066406
1118	3	366.35955810546875
1118	4	538.4366455078125
1118	5	348.7474670410156
1118	6	337.7391357421875
1118	7	363.721923828125
1118	8	504.9130554199219
1118	9	608.534423828125
1118	10	454.85089111328125
1119	1	313.773681640625
1119	2	273.49298095703125
1119	3	313.00250244140625
1119	4	446.8429260253906
1119	5	326.97979736328125
1119	6	303.6798400878906
1119	7	365.2475280761719
1119	8	420.6368713378906
1119	9	590.8642578125
1119	10	432.05462646484375
1120	1	231.46897888183594
1120	2	174.76156616210938
1120	3	211.51907348632812
1120	4	281.33984375
1120	5	208.6358184814453
1120	6	203.46621704101562
1120	7	268.0646057128906
1120	8	324.00384521484375
1120	9	403.4808654785156
1120	10	394.54937744140625
1121	1	314.4324951171875
1121	2	238.75308227539062
1121	3	299.6513671875
1121	4	375.2843017578125
1121	5	286.4884033203125
1121	6	308.1312561035156
1121	7	335.8343505859375
1121	8	394.9263000488281
1121	9	508.7615661621094
1121	10	432.266357421875
1122	1	72.35260772705078
1122	2	72.29821014404297
1122	3	75.8412857055664
1122	4	95.05982208251953
1122	5	85.18515014648438
1122	6	60.95146560668945
1122	7	128.54006958007812
1122	8	139.27932739257812
1122	9	120.08548736572266
1122	10	50.01716613769531
1123	1	373.3717346191406
1123	2	256.4209899902344
1123	3	322.8970031738281
1123	4	498.08447265625
1123	5	365.61004638671875
1123	6	320.2539978027344
1123	7	355.1463928222656
1123	8	462.8855895996094
1123	9	587.31396484375
1123	10	562.2051391601562
1124	1	371.22845458984375
1124	2	301.6637268066406
1124	3	366.35955810546875
1124	4	538.4366455078125
1124	5	348.7474670410156
1124	6	337.7391357421875
1124	7	363.721923828125
1124	8	504.9130554199219
1124	9	608.534423828125
1124	10	454.85089111328125
1125	1	313.773681640625
1125	2	273.49298095703125
1125	3	313.00250244140625
1125	4	446.8429260253906
1125	5	326.97979736328125
1125	6	303.6798400878906
1125	7	365.2475280761719
1125	8	420.6368713378906
1125	9	590.8642578125
1125	10	432.05462646484375
1126	1	231.46897888183594
1126	2	174.76156616210938
1126	3	211.51907348632812
1126	4	281.33984375
1126	5	208.6358184814453
1126	6	203.46621704101562
1126	7	268.0646057128906
1126	8	324.00384521484375
1126	9	403.4808654785156
1126	10	394.54937744140625
1127	1	314.4324951171875
1127	2	238.75308227539062
1127	3	299.6513671875
1127	4	375.2843017578125
1127	5	286.4884033203125
1127	6	308.1312561035156
1127	7	335.8343505859375
1127	8	394.9263000488281
1127	9	508.7615661621094
1127	10	432.266357421875
1128	1	72.35260772705078
1128	2	72.29821014404297
1128	3	75.8412857055664
1128	4	95.05982208251953
1128	5	85.18515014648438
1128	6	60.95146560668945
1128	7	128.54006958007812
1128	8	139.27932739257812
1128	9	120.08548736572266
1129	1	373.3717346191406
1129	2	256.4209899902344
1129	3	322.8970031738281
1129	4	498.08447265625
1129	5	365.61004638671875
1129	6	320.2539978027344
1129	7	355.1463928222656
1129	8	462.8855895996094
1129	9	587.31396484375
1129	10	562.2051391601562
1130	1	371.22845458984375
1130	2	301.6637268066406
1130	3	366.35955810546875
1130	4	538.4366455078125
1130	5	348.7474670410156
1130	6	337.7391357421875
1130	7	363.721923828125
1130	8	504.9130554199219
1130	9	608.534423828125
1130	10	454.85089111328125
1131	1	334.1822814941406
1131	2	274.43994140625
1131	3	337.3861999511719
1131	4	390.78076171875
1131	5	329.94189453125
1131	6	306.48040771484375
1131	7	381.616455078125
1131	8	405.7486877441406
1131	9	468.71405029296875
1131	10	325.6465759277344
1132	1	228.08985900878906
1132	2	179.74061584472656
1132	3	208.3911895751953
1132	4	274.3289794921875
1132	5	192.86155700683594
1132	6	200.7333984375
1132	7	256.32257080078125
1132	8	310.7338562011719
1132	9	343.59796142578125
1132	10	253.30368041992188
1133	1	308.18658447265625
1133	2	257.3721618652344
1133	3	312.1633605957031
1133	4	307.2711181640625
1133	5	285.55950927734375
1133	6	300.7315979003906
1133	7	340.4801940917969
1133	8	371.1650390625
1133	9	406.1041564941406
1133	10	299.6006164550781
1134	1	74.20281219482422
1134	2	82.89734649658203
1134	3	82.1524658203125
1134	4	83.5977783203125
1134	5	86.46411895751953
1134	6	61.0413932800293
1134	7	124.18639373779297
1134	8	139.99282836914062
1134	9	119.82081604003906
1134	10	53.26295471191406
1135	1	394.2523498535156
1135	2	274.215576171875
1135	3	355.6291198730469
1135	4	445.28375244140625
1135	5	364.3384094238281
1135	6	313.0013122558594
1135	7	325.4972229003906
1135	8	449.6950378417969
1135	9	495.15264892578125
1135	10	427.619873046875
1136	1	363.30084228515625
1136	2	297.01666259765625
1136	3	405.099365234375
1136	4	483.7408752441406
1136	5	332.902099609375
1136	6	351.59283447265625
1136	7	375.22564697265625
1136	8	481.794677734375
1136	9	496.1978454589844
1136	10	344.7301025390625
1137	1	334.1822814941406
1137	2	274.43994140625
1137	3	337.3861999511719
1137	4	390.78076171875
1137	5	329.94189453125
1137	6	306.48040771484375
1137	7	381.616455078125
1137	8	405.7486877441406
1137	9	468.71405029296875
1137	10	325.6465759277344
1138	3	41.844608306884766
1138	4	23.515384674072266
1138	9	31.965513229370117
1139	9	30.704753875732422
1140	1	250.78196716308594
1140	2	256.93255615234375
1140	3	253.24154663085938
1140	4	277.6356506347656
1140	5	224.7135772705078
1140	6	277.97174072265625
1140	7	270.1115417480469
1140	8	390.6854248046875
1140	9	362.5408935546875
1140	10	344.5770568847656
1141	1	394.2523498535156
1141	2	274.215576171875
1141	3	355.6291198730469
1141	4	445.28375244140625
1141	5	364.3384094238281
1141	6	313.0013122558594
1141	7	325.4972229003906
1141	8	449.6950378417969
1141	9	495.15264892578125
1141	10	427.619873046875
1142	1	363.30084228515625
1142	2	297.01666259765625
1142	3	405.099365234375
1142	4	483.7408752441406
1142	5	332.902099609375
1142	6	351.59283447265625
1142	7	375.22564697265625
1142	8	481.794677734375
1142	9	496.1978454589844
1142	10	344.7301025390625
1143	1	334.1822814941406
1143	2	274.43994140625
1143	3	337.3861999511719
1143	4	390.78076171875
1143	5	329.94189453125
1143	6	306.48040771484375
1143	7	381.616455078125
1143	8	405.7486877441406
1143	9	468.71405029296875
1143	10	325.6465759277344
1144	1	228.08985900878906
1144	2	179.74061584472656
1144	3	208.3911895751953
1144	4	274.3289794921875
1144	5	192.86155700683594
1144	6	200.7333984375
1144	7	256.32257080078125
1144	8	310.7338562011719
1144	9	343.59796142578125
1144	10	253.30368041992188
1145	1	308.18658447265625
1145	2	257.3721618652344
1145	3	312.1633605957031
1145	4	307.2711181640625
1145	5	285.55950927734375
1145	6	300.7315979003906
1145	7	340.4801940917969
1145	8	371.1650390625
1145	9	406.1041564941406
1145	10	299.6006164550781
1146	1	74.20281219482422
1146	2	82.89734649658203
1146	3	82.1524658203125
1146	4	83.5977783203125
1146	5	86.46411895751953
1146	6	61.0413932800293
1146	7	124.18639373779297
1146	8	139.99282836914062
1146	9	119.82081604003906
1147	9	31.320377349853516
1148	1	394.2523498535156
1148	2	274.215576171875
1148	3	355.6291198730469
1148	4	445.28375244140625
1148	5	364.3384094238281
1148	6	313.0013122558594
1148	7	325.4972229003906
1148	8	449.6950378417969
1148	9	495.15264892578125
1148	10	427.619873046875
1149	1	363.30084228515625
1149	2	297.01666259765625
1149	3	405.099365234375
1149	4	483.7408752441406
1149	5	332.902099609375
1149	6	351.59283447265625
1149	7	375.22564697265625
1149	8	481.794677734375
1149	9	496.1978454589844
1149	10	344.7301025390625
1150	1	334.1822814941406
1150	2	274.43994140625
1150	3	337.3861999511719
1150	4	390.78076171875
1150	5	329.94189453125
1150	6	306.48040771484375
1150	7	381.616455078125
1150	8	405.7486877441406
1150	9	468.71405029296875
1150	10	325.6465759277344
1151	1	228.08985900878906
1151	2	179.74061584472656
1151	3	208.3911895751953
1151	4	274.3289794921875
1151	5	192.86155700683594
1151	6	200.7333984375
1151	7	256.32257080078125
1151	8	310.7338562011719
1151	9	343.59796142578125
1151	10	253.30368041992188
1152	1	308.18658447265625
1152	2	257.3721618652344
1152	3	312.1633605957031
1152	4	307.2711181640625
1152	5	285.55950927734375
1152	6	300.7315979003906
1152	7	340.4801940917969
1152	8	371.1650390625
1152	9	406.1041564941406
1152	10	299.6006164550781
1153	1	74.20281219482422
1153	2	82.89734649658203
1153	3	82.1524658203125
1153	4	83.5977783203125
1153	5	86.46411895751953
1153	6	61.0413932800293
1153	7	124.18639373779297
1153	8	139.99282836914062
1153	9	119.82081604003906
1153	10	53.26295471191406
1154	3	24.612089157104492
1154	7	55.91203308105469
1154	9	31.320377349853516
1155	1	394.2523498535156
1155	2	274.215576171875
1155	3	355.6291198730469
1155	4	445.28375244140625
1155	5	364.3384094238281
1155	6	313.0013122558594
1155	7	325.4972229003906
1155	8	449.6950378417969
1155	9	495.15264892578125
1155	10	427.619873046875
1156	1	363.30084228515625
1156	2	297.01666259765625
1156	3	405.099365234375
1156	4	483.7408752441406
1156	5	332.902099609375
1156	6	351.59283447265625
1156	7	375.22564697265625
1156	8	481.794677734375
1156	9	496.1978454589844
1156	10	344.7301025390625
1157	1	334.1822814941406
1157	2	274.43994140625
1157	3	337.3861999511719
1157	4	390.78076171875
1157	5	329.94189453125
1157	6	306.48040771484375
1157	7	381.616455078125
1157	8	405.7486877441406
1157	9	468.71405029296875
1157	10	325.6465759277344
1158	1	228.08985900878906
1158	2	179.74061584472656
1158	3	208.3911895751953
1158	4	274.3289794921875
1158	5	192.86155700683594
1158	6	200.7333984375
1158	7	256.32257080078125
1158	8	310.7338562011719
1158	9	343.59796142578125
1158	10	253.30368041992188
1159	1	308.86029052734375
1159	2	214.96961975097656
1159	3	312.86846923828125
1159	4	290.7752380371094
1159	5	293.8854675292969
1159	6	273.5635986328125
1159	7	300.43115234375
1159	8	363.232421875
1159	9	644.41259765625
1159	10	339.2789001464844
1160	1	81.04808807373047
1160	2	45.50715255737305
1160	3	85.22651672363281
1160	4	93.6864242553711
1160	5	85.00373840332031
1160	6	54.04203414916992
1160	7	101.03782653808594
1160	8	149.16062927246094
1160	9	126.73646545410156
1160	10	70.36518096923828
1161	9	36.424949645996094
1162	1	373.67608642578125
1162	2	243.2549285888672
1162	3	361.3385009765625
1162	4	360.838623046875
1162	5	359.7975158691406
1162	6	311.54998779296875
1162	7	294.6695251464844
1162	8	457.7403259277344
1162	9	741.3801879882812
1162	10	474.5616760253906
1163	1	370.37066650390625
1163	2	277.4838562011719
1163	3	405.82421875
1163	4	427.3128967285156
1163	5	336.9422912597656
1163	6	339.1802673339844
1163	7	378.905029296875
1163	8	574.4519653320312
1163	9	775.5496826171875
1163	10	401.4068908691406
1164	1	350.7252502441406
1164	2	248.56414794921875
1164	3	342.6918640136719
1164	4	368.5497131347656
1164	5	318.1500549316406
1164	6	295.14227294921875
1164	7	330.1533508300781
1164	8	405.9144592285156
1164	9	798.294677734375
1164	10	432.5785827636719
1165	1	228.90699768066406
1165	2	158.43922424316406
1165	3	205.952392578125
1165	4	253.13172912597656
1165	5	190.8266143798828
1165	6	193.380126953125
1165	7	225.17208862304688
1165	8	316.7170715332031
1165	9	531.5497436523438
